author,message
Sandi Sihle,"They think they are untouchable arrogance written all over her face !!!!1
Sibusiso Mbhele,Kate is so smart may i say partly obsessed with this case:elbowcough:
george mkansi,"don't respond Dudu is intelligent enough no doubt
a b c,@ALTA @SanFran Arnold Hi guys! Are they bullying ALTA? @SanFran Arnold I hope not @SanFran Arnold Agreed and likewise... @Khanyi @Blake Yogi @rohan barnard Hiya guys doing? @SanFran Arnold ALTA is definitely not a racist... but if it's coming from Aubrey then I'm not surprised and it shouldn't bother her... he calls everyone racist lol @SanFran Arnold I'm glad it wasn't a group of people at least... Who specifically called her a racist... was it Aubrey? @Mbuso really?? @SanFran Arnold Now I'm sad that ALTA is gone... @SanFran Arnold I hope so... she must know we're on her side... the world is just cruel sometimes... @ALTA Welcome back ALTA!! ✊✊ Stop her chair! Zondo is in dreamland at third point... That's snorung of the highest degree Ah he's awake... @Yolo More Hi 😁 That would be illegal @Yolo More That's wonderful to hear! Never strain yourself too much... otherwise who else would I chat with? 😅
Xolani Nhleko,what a waste of time with Dudu Myeni.. iyoooo this is going nowhere... irritating indeed she's going to jail anyway
Romario. Nkosi,"even today it's like this yerrrrr  dudu myeni knows how to play mind games and uyabona bayamsaba ..... why angayi lapha ayophendula khona labo incriminate bakhe Infront of Zondo so they gonna have a better understanding "privilege  I am guilty she's guilty washa khenke she already stated that Zuma and his cabinet were crooks ..... yey even Ramaphosa is in this scandals .... South Africa is dirty @ Dan yep ... he's snoring that bustard under the table of dudu myeni
Phanon,HAHAHAHHAHA Ai Hofmeyer alwaya counter acts Dudus reponses..lol
makwena mathakane,"Frm now on anyone who come to the commission should answer the same way Dudu is answering to "" no comment incase I incriminate myself"" That's it"
Theodore Matshediso,"😹😹😹😹man incriminate yourself under what circumstances if you're not guilty?🚶‍♂️😹😹😹 Dudu sounds like she's put in repeat...every question she doesn't wanna incriminate herself 🚶‍♂️😹😹⚰️ 😹😹😹😹⚰️ "chairperson may i not respond
mkanzi tintswalo,This Dudu woman is playing with our time...
Hennie Cloete,if I look at the sorry state of SOE's it is apparent that no vetting took place-I have not come across any competent appointment done from the ANC cadre's!
nkosana magagula,"😂 why should a person tell their side
Thozamile Yapi,Kate calm down😅😅 Do you think adv. Maleka would have been able to keep his cool with sis Dudu? no I don't think so The chair is squeaking in the background😅😅
Muzi Sithebe,can someone school me in regards to the terms of reference of the commission
Zipo Sipika,may i not respond to the question in case i incriminate my self its within her right 🛌
SM LANGA,incriminate all the way incriminate incriminate all the way .....New word
Moipone Lehoko,kate:elbowcough::elbowcough::elbowcough::elbowcough: Dudu must buy us data straight
Mnqobi Mzolo,They were even asked if they've ever had affairs! 🙆‍♂️
Tennyson Mangena,Mrs incriminate myself your wasting our time and our tax money know she heard zondo saying she can invoke the privilege she will say this the whole day zondo wake up cake zuma ate for her to retain her possession
Mwaseforlive,"why so scared of incriminating herself if she is clean something fishy here
mokgele mokoena,Im not proudly SA now.this comission is a waste of money
Luphumezo Gayiya,Did you have affair with number 1 or 2 ? Is a sensitive question 🤪
Rosina Makhuthudise,she know very well that if she can answer that question there will be a follow up next time when you cast your vote! cast it correctly. see what kind of leaders we have in SA. they don't care about you. she is not taking the people of SA seriously. She is also undermining the President she think is a game Dudu you have been given a chance to clear your name but the only thing you showed is disrespect. politics is a dirty game. don't be emotional or aggressive answer the questions.
Abele Maketsi,somethi
Christiaan Basson,Why do the corrupt and incompetent also always play the race card when they are in a corner? Dudu is sinking deeper with each question and statement by Advocate Hofmeyer. Not long now before being charged with multiple offences.
phuti patrick,Advocate Kate Hofmeyer is a 🌟 Dudu run Dudu run 😅😅🙉
Helen Maqubela,"Strange 
thabo motlhatlhana,may i not incremate myself lol mosadi okhi ona le SEBETE sao bolela maaka a ma kaaka
Rene Ngwenya,"I could not watch for the past two days until now. So sad I could not watch yesterday's proceedings. I heard about the insubordination or defiance to the Chair Ms Myeni sounds soooooo cooperative now. "Wow "@Annie Maharaj Her rhythmic song of not responding is going to backfire. She says she is guilty. She proclaims her own verdict then. "@Thabiso Jones "Okay "@ Alta I noticed just before Ms Myeni gave her speech there was a long silence and she might have gotten a note to give that speech. The fruit and veggies market.
Hester Esau,so much files🙈this case is HUGE
tdutoit,200 IQ vs 70 IQ Who knew Trump 2020 was an expiry date?
Tom Thumb,if you listen and comment here you should put a retainer with Kate if you planning anything lol
Mphanya Tseko,I just wanna c her just admitting and set herself free This lady doesn't get it as she already incriminated herself already
Santjie Ntuli,Uganda lo mama niyambona mara
Terrance H Parkin,"they all try that last trick  "This Fat Cat Ramaphosa does not want to associate himself with you !!! Old man JACOB ZUMA is going g to play the same card as well as all others involved !
Anthony Deysel,luckily on court of law you will have to answer..... nothing of no response incase I incriminate myself boring boring..... 7200 of us watch eventhough is that boring nothing out of Zuma file been answer
Mdumo Nkuna,she is always hiding about the incriminating issue what does she respond to did she just learnt a new term it means I can testify in the commission if the answers r like this zondo wants to sleep zondo is tired he is snoring....tired of hearing lies
Nomvula Sithebe,I LOVE YOU KATE😍
Sérgio de Matos,"Guys
Wiseman Ntlhari,Miss Myeni dhe has matered the game The commission will not finds anything May i not respond MAY I NOT RESPOND INCASE I INCRIMINATE MYSELF MAY I NOT RESPOND Riging by Maria Ramos and Trevor Noah
dokotela masia,dudu ur 2 old for dat dudu and his lowyer are fools we're is julius malima and come to stop did nonsense
Isaac nkosi,this is embarrassing to say the least..she's practically avoiding every question directed to her.. Mdumo this woman responds to nothing and there seems to be nothing Zondo can do to coerce her to respond.. she often invokes her privilage to decline to answer certain questions and still wants motivate when she's declined to respond already..
nontsikelelo majwabi,Kate is my fav.. I commend people who studied law
bentley Hendricks,Answer not on most questions lock her up i am quilty Dont waste time you will stl be locked up today zondo will sort her out now hahahaha lunch
Nokwanda Babongile,who then supposed to respond to these questions if she's not responding because she doesn't wanna incriminate herself... guys what's wrong with this women
Jean De Pierres,Myeni you are incriminating yourself @kevindbn007 hahaha first flight out @kevindbn007 with Blake’s travel surely
UMTHUNUKENI NABASADUSI,hahahahaha Go Dudu du Dudu DU uyahlanya Mpaka
Shuping Hlabahlaba,No manh dudu myeni o dom
Molibiemang Modise,They are very patient I must I would have flipped by now
Paul Morkel,Hofmeyrt sounds ljke a DOLL
Makhaya Manie,She is trying to collapse this Commission... Her response is boring... this is clearly part of a hatched plan to destabilise the Commission. This sis a joke and a waste of time
Gordon Naidoo,cant respond in case I incriminate my self who is safe with Katoe all advocates must be like her guilty this should not be a race card issue if u need a race card go to the durban july
Marvin Meyambo,this clearly shows how arrogant and disrespectful dudu is. she thinks she's untouchable and uzo kaka
Tshepo Nkadimeng,The whole SAA Chairperson!
ntiyiso thabiso,Miss Myeni does not snitch!
petros jablani,In Case I Incriminate Myself
Sizwe Mthanti,"WHO EVER ADVISED MYENI  "CAN I NOT RESPOND  MAY I NOT RESPOND\ MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT REPOSND HOW MANY MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT RESPOND MAY I NOT RESPOND WHY DONT U ANSWER THEN GIVE US YOUR VERSION THEN
Mhleketo Sinah Maluleke,What a waste of time 🤣🤣🤣🤣
ABRAHAM MALULEKE,"""May I not respond incase I may incriminate myself"" What msangano is this "You are guilty "Oh Mxm rubbish spirit Just Shatap!!! Ms Hofmeyr is the woman she thinks she is shem
emmanuel mbuyazi,okubuhlungu nase Constitutional Court uyofica yena u Zondo lo ombhampela la I wonder how would have been if this commission was chaired by former deputy chief justice Digang Moseneke. uyohamba usinda Dudu cha ududu uyedelela bakwethu ufuna kuphendulwe okubuzwa uye koda yena akafuni ukuphendula
lawrence mabunda,She’s busy irritating us with her blackness as if we aren’t black enough Whining and whining over nothing
Walter Tazvi,waste of state funds
nkosingiphile ndlovu,Ukhohlakele lomama🤮🤮🤮 You're uttering rubbish!!!🤮🤮🤮 😠😠😠Yinja lomama Who asked her about Pres. Ramaphosa?
Thabiso Jones,Oh please.... "We're dealing in facts here ma'am
elisma roets,YOOOOOOOOH
Kagiso Lebang,I AM GUILTY CHAIR. PERIOD What is that sound :elbowcough::elbowcough::elbowcough:
Nande Sikenjana,She always wants to state something but refuses to answer the question. "No you are not guilty because of association Zondo has trouble breathing guys @thabelo justice mulokwe The entire ANC is corrupt "She is now asking for the minutes yet she will not us What is the point of getting the specifications of the question when you are not going to answer the question anyway. She is playing games "@lutho dinisile There she goes
Mcebisi mdluli,"eat your siblings food from the fridge
LB,We heard this yesterday. Next Yaaaawn Now she's going after CR Thanks for wasting 3 minutes You know she wants to respond 😆
mykelitoris,i will get a headache now Funny that she has no problem of pushing to implicate CR.......but not a word about Zuma
Zubenathi Mofu,now she's talking
Koena Boity Sherif,we are on saa not Zuma foundation
Bokang Johannes,who is sleeping and snoring
slashbits,Snoring 😴 This is pointless
Sandile Nkutha,Who's snoring on the backround
Nontsikelelo Fihlani,judge Zondo snoring
Leonard Xichavo,Hawks where are you Zondi is tired Hawks tomorrow morning will be on Dudu’s house
roberto wilco,Big speech
Siba Tyu,haybo... who is snoring SNORING SNORING SNORING SNORING SNORING
Elihu,HEARSAY No court of law has deemed Dudu or Zuma. ONE SIDED NARRATIVE IS EVIL. Period!!
Ndivhuwo Sivhula,Who is snoring???? Someone wake the Judge up
gift nkele,this myeni is disgustingly arrogant
Nontobeko Mbokazi,"DCJ is wearing a mask
